id;anbieter;kurzbeschreibung_des_angebotes;website;zeitliche_begrenzung;preis;bezirk;schlagworte;services
436;Mauermuseum - Museum Haus am Checkpoint Charlie;ermäßigter Eintritt;www.mauermuseum.de;-;6,50 Euro;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
802;Maxim Gorki Theater Berlin;"""3 Euro Ticket"", auch im Vorverkauf, Reservierungen sind möglich";www.gorki.de;Gilt nicht für Premieren, Sonder- und Fremdveranstaltungen;3 Euro;Mitte;Kultur, Theater;Work & Education
802;Maxim Gorki Theater Berlin;"""3 Euro Ticket"", auch im Vorverkauf, Reservierungen sind möglich";www.gorki.de;Gilt nicht für Premieren, Sonder- und Fremdveranstaltungen;3 Euro;Mitte;Kultur, Theater;Cultural Activities & Free Time Activities
736;Mehringhof Theater;ermäßigter Eintritt für alle Vorstellungen und Gastspiele;www.mehringhoftheater.de;-;-;Friedrichshain-Kreuzberg;Kultur, Theater, Kabarett, Literatur & Lesungen;Work & Education
736;Mehringhof Theater;ermäßigter Eintritt für alle Vorstellungen und Gastspiele;www.mehringhoftheater.de;-;-;Friedrichshain-Kreuzberg;Kultur, Theater, Kabarett, Literatur & Lesungen;Cultural Activities & Free Time Activities
553;Mendelssohn-Remise;freier Eintritt für alle Besucher*innen, Spende erbeten;www.mendelssohn-gesellschaft.de/ausstellung_1.php?lang=1;-;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
553;Mendelssohn-Remise;freier Eintritt für alle Besucher*innen, Spende erbeten;www.mendelssohn-gesellschaft.de/ausstellung_1.php?lang=1;-;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
499;Mitte Museum;Aktuell geschlossen, Wiedereröffnung vorauss. Herbst 2019;www.mittemuseum.de;-;-;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
499;Mitte Museum;Aktuell geschlossen, Wiedereröffnung vorauss. Herbst 2019;www.mittemuseum.de;-;-;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
136;Modellpark Berlin-Brandenburg;ermäßigter Eintritt;www.modellparkberlin.de;-;3 Euro;Treptow-Köpenick;Kultur, Familie, Natur & Erholung, Architektur, Geschichte;Work & Education
136;Modellpark Berlin-Brandenburg;ermäßigter Eintritt;www.modellparkberlin.de;-;3 Euro;Treptow-Köpenick;Kultur, Familie, Natur & Erholung, Architektur, Geschichte;Family Care & Support
136;Modellpark Berlin-Brandenburg;ermäßigter Eintritt;www.modellparkberlin.de;-;3 Euro;Treptow-Köpenick;Kultur, Familie, Natur & Erholung, Architektur, Geschichte;Sport & Health
136;Modellpark Berlin-Brandenburg;ermäßigter Eintritt;www.modellparkberlin.de;-;3 Euro;Treptow-Köpenick;Kultur, Familie, Natur & Erholung, Architektur, Geschichte;Cultural Activities & Free Time Activities
670;Museen Dahlem;freier Eintritt;http://www.smb.museum/smb/standorte/index.php?p=2&objID=6370&n=10;-;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Work & Education
670;Museen Dahlem;freier Eintritt;http://www.smb.museum/smb/standorte/index.php?p=2&objID=6370&n=10;-;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
463;Museum  Köpenick;freier Eintritt für alle Besucher*innen;www.berlin.de/museum-treptow-koepenick/;Dienstag und Donnerstag 10:00 bis 18:00 Uhr| Mittwoch 10:00 bis 16:00 Uhr|Sonntag 14:00 bis 18:00 Uhr;-;Treptow-Köpenick;Kultur, Museum & Ausstellung, Bildung, Geschichte, Kunst;Work & Education
463;Museum  Köpenick;freier Eintritt für alle Besucher*innen;www.berlin.de/museum-treptow-koepenick/;Dienstag und Donnerstag 10:00 bis 18:00 Uhr| Mittwoch 10:00 bis 16:00 Uhr|Sonntag 14:00 bis 18:00 Uhr;-;Treptow-Köpenick;Kultur, Museum & Ausstellung, Bildung, Geschichte, Kunst;Cultural Activities & Free Time Activities
643;Museum Berggruen;freier Eintritt;http://www.smb.museum/mb;-;freier Eintritt;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Work & Education
643;Museum Berggruen;freier Eintritt;http://www.smb.museum/mb;-;freier Eintritt;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
439;Museum Blindenwerkstatt Otto Weidt;freier Eintritt für alle Besucher*innen, kostenlose öffentliche Führung jeden Sonntag um 15.00 Uhr;http://www.museum-blindenwerkstatt.de/;seit 7. Juni wieder täglich geöffnet 10 -18 Uhr;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
439;Museum Blindenwerkstatt Otto Weidt;freier Eintritt für alle Besucher*innen, kostenlose öffentliche Führung jeden Sonntag um 15.00 Uhr;http://www.museum-blindenwerkstatt.de/;seit 7. Juni wieder täglich geöffnet 10 -18 Uhr;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
490;Museum Charlottenburg-Wilmersdorf in der Villa Oppenheim;freier Eintritt für alle Besucher*innen;www.villa-oppenheim-berlin.de;-;freier Eintritt;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
490;Museum Charlottenburg-Wilmersdorf in der Villa Oppenheim;freier Eintritt für alle Besucher*innen;www.villa-oppenheim-berlin.de;-;freier Eintritt;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
574;Museum der Staatlichen Münze Berlin;freier Eintritt für alle Besucher*innen;www.muenze-berlin.de;-;freier Eintritt;Reinickendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
574;Museum der Staatlichen Münze Berlin;freier Eintritt für alle Besucher*innen;www.muenze-berlin.de;-;freier Eintritt;Reinickendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
571;Museum der Unerhörten Dinge;freier Eintritt für alle Besucher*innen;www.museumderunerhoertendinge.de;geöffnet Mittwoch bis Freitag 15-19 Uhr;freier Eintritt;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
571;Museum der Unerhörten Dinge;freier Eintritt für alle Besucher*innen;www.museumderunerhoertendinge.de;geöffnet Mittwoch bis Freitag 15-19 Uhr;freier Eintritt;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
586;Museum Ephraim-Palais;ermäßigter Eintritt;http://www.stadtmuseum.de;Voraussichtlich bis Ende August 2021 wegen Sanierung geschlossen.;5 Euro, jeden 1. Mittwoch im Monat Eintritt frei. Für Kinder und Jugendliche bis 18 Jahre Eintritt frei. Preisänderungen vorbehalten.;Mitte;Kultur, Museum & Ausstellung, Familie, Kunst;Work & Education
586;Museum Ephraim-Palais;ermäßigter Eintritt;http://www.stadtmuseum.de;Voraussichtlich bis Ende August 2021 wegen Sanierung geschlossen.;5 Euro, jeden 1. Mittwoch im Monat Eintritt frei. Für Kinder und Jugendliche bis 18 Jahre Eintritt frei. Preisänderungen vorbehalten.;Mitte;Kultur, Museum & Ausstellung, Familie, Kunst;Cultural Activities & Free Time Activities
586;Museum Ephraim-Palais;ermäßigter Eintritt;http://www.stadtmuseum.de;Voraussichtlich bis Ende August 2021 wegen Sanierung geschlossen.;5 Euro, jeden 1. Mittwoch im Monat Eintritt frei. Für Kinder und Jugendliche bis 18 Jahre Eintritt frei. Preisänderungen vorbehalten.;Mitte;Kultur, Museum & Ausstellung, Familie, Kunst;Family Care & Support
673;Museum für Europäische Kulturen;freier Eintritt für alle Besucher*innen;www.smb.museum/museen-und-einrichtungen/museum-europaeischer-kulturen/home.html;-;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Work & Education
673;Museum für Europäische Kulturen;freier Eintritt für alle Besucher*innen;www.smb.museum/museen-und-einrichtungen/museum-europaeischer-kulturen/home.html;-;freier Eintritt;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
655;Museum für Fotografie;freier Eintritt;http://www.smb.museum/smb/standorte/index.php?p=2&objID=6124&n=12;-;freier Eintritt;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Work & Education
655;Museum für Fotografie;freier Eintritt;http://www.smb.museum/smb/standorte/index.php?p=2&objID=6124&n=12;-;freier Eintritt;Charlottenburg-Wilmersdorf;Kultur, Museum & Ausstellung, Bildung, Kunst;Cultural Activities & Free Time Activities
442;Museum für Naturkunde Berlin;ermäßigter Eintritt;www.museumfuernaturkunde.berlin;-;5 Euro  (während der Laufzeit von Sonderausstellungen können die Eintrittspreise abweichen). Aktuell müssen Online-Tickets gebucht werden (https://www.museumfuernaturkunde.berlin/de/museum/besucherinformationen).;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte, Natur & Erholung;Work & Education
442;Museum für Naturkunde Berlin;ermäßigter Eintritt;www.museumfuernaturkunde.berlin;-;5 Euro  (während der Laufzeit von Sonderausstellungen können die Eintrittspreise abweichen). Aktuell müssen Online-Tickets gebucht werden (https://www.museumfuernaturkunde.berlin/de/museum/besucherinformationen).;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte, Natur & Erholung;Cultural Activities & Free Time Activities
442;Museum für Naturkunde Berlin;ermäßigter Eintritt;www.museumfuernaturkunde.berlin;-;5 Euro  (während der Laufzeit von Sonderausstellungen können die Eintrittspreise abweichen). Aktuell müssen Online-Tickets gebucht werden (https://www.museumfuernaturkunde.berlin/de/museum/besucherinformationen).;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte, Natur & Erholung;Sport & Health
562;Museum in der Kulturbrauerei;freier Eintritt für alle Besucher*innen;www.hdg.de/berlin/museum-in-der-kulturbrauerei;-;freier Eintritt;Pankow;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
562;Museum in der Kulturbrauerei;freier Eintritt für alle Besucher*innen;www.hdg.de/berlin/museum-in-der-kulturbrauerei;-;freier Eintritt;Pankow;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
451;Museum Knoblauchhaus;freier Eintritt, um Spenden wird gebeten;http://www.stadtmuseum.de;Aktuell geschlossen.;-;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte, Kunst;Work & Education
451;Museum Knoblauchhaus;freier Eintritt, um Spenden wird gebeten;http://www.stadtmuseum.de;Aktuell geschlossen.;-;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte, Kunst;Cultural Activities & Free Time Activities
478;Museum Lichtenberg;Eintritt in die Ausstellungen für alle Besucher*innen frei;www.museum-lichtenberg.de;-;Führungen ermäßigt;Lichtenberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
478;Museum Lichtenberg;Eintritt in die Ausstellungen für alle Besucher*innen frei;www.museum-lichtenberg.de;-;Führungen ermäßigt;Lichtenberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
481;Museum Neukölln;Eintritt frei für alle Besucher*innen, ermäßigter Eintritt bei kostenpflichtigen Veranstaltungen;www.museum-neukoelln.de;täglich 10:00 bis 18:00 Uhr;-;Neukölln;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
481;Museum Neukölln;Eintritt frei für alle Besucher*innen, ermäßigter Eintritt bei kostenpflichtigen Veranstaltungen;www.museum-neukoelln.de;täglich 10:00 bis 18:00 Uhr;-;Neukölln;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
610;Museum Nikolaikirche;ermäßigter Eintritt;http://www.stadtmuseum.de;Freitag bis Sonntag 10-18 Uhr;5 Euro, erm. 3 Euro (inkl. Audioguide), bis 18 Jahre Eintritt frei für Kinder und Jugendliche. Preisänderungen vorbehalten.;Mitte;Kultur, Museum & Ausstellung, Konzert, Architektur;Work & Education
610;Museum Nikolaikirche;ermäßigter Eintritt;http://www.stadtmuseum.de;Freitag bis Sonntag 10-18 Uhr;5 Euro, erm. 3 Euro (inkl. Audioguide), bis 18 Jahre Eintritt frei für Kinder und Jugendliche. Preisänderungen vorbehalten.;Mitte;Kultur, Museum & Ausstellung, Konzert, Architektur;Cultural Activities & Free Time Activities
505;Museum Pankow;Eintritt frei für alle Besucher*innen an den Standorten Prenzlauer Allee und Heynstraße;www.berlin.de/ba-pankow/museumsverbund/;-;-;Pankow;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
505;Museum Pankow;Eintritt frei für alle Besucher*innen an den Standorten Prenzlauer Allee und Heynstraße;www.berlin.de/ba-pankow/museumsverbund/;-;-;Pankow;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
565;Museum Reinickendorf;freier Eintritt für alle Besucher*innen;www.museum -reinickendorf.de;-;freier Eintritt;Reinickendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
565;Museum Reinickendorf;freier Eintritt für alle Besucher*innen;www.museum -reinickendorf.de;-;freier Eintritt;Reinickendorf;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
484;Museum Treptow;Eintritt frei für alle Besucher*innen;www.berlin.de/museum-treptow-koepenick/;Dienstag und Donnerstag 10:00 bis 18:00 Uhr| Mittwoch 10:00 bis 16:00 Uhr|Sonntag14:00 bis 18:00 Uhr;-;Treptow-Köpenick;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
484;Museum Treptow;Eintritt frei für alle Besucher*innen;www.berlin.de/museum-treptow-koepenick/;Dienstag und Donnerstag 10:00 bis 18:00 Uhr| Mittwoch 10:00 bis 16:00 Uhr|Sonntag14:00 bis 18:00 Uhr;-;Treptow-Köpenick;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
592;Museumsdorf Düppel;ermäßigter Eintritt;http://www.dueppel.de;Donnerstag bis Sonntag 10-18 Uhr (Einhaltung der Abstands- und Hygieneregeln);2,50 Euro | für Kinder und Jugendliche bis 18 Jahre Eintritt frei;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Familie, Natur & Erholung, Geschichte, Bildung;Work & Education
592;Museumsdorf Düppel;ermäßigter Eintritt;http://www.dueppel.de;Donnerstag bis Sonntag 10-18 Uhr (Einhaltung der Abstands- und Hygieneregeln);2,50 Euro | für Kinder und Jugendliche bis 18 Jahre Eintritt frei;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Familie, Natur & Erholung, Geschichte, Bildung;Cultural Activities & Free Time Activities
592;Museumsdorf Düppel;ermäßigter Eintritt;http://www.dueppel.de;Donnerstag bis Sonntag 10-18 Uhr (Einhaltung der Abstands- und Hygieneregeln);2,50 Euro | für Kinder und Jugendliche bis 18 Jahre Eintritt frei;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Familie, Natur & Erholung, Geschichte, Bildung;Family Care & Support
592;Museumsdorf Düppel;ermäßigter Eintritt;http://www.dueppel.de;Donnerstag bis Sonntag 10-18 Uhr (Einhaltung der Abstands- und Hygieneregeln);2,50 Euro | für Kinder und Jugendliche bis 18 Jahre Eintritt frei;Steglitz-Zehlendorf;Kultur, Museum & Ausstellung, Familie, Natur & Erholung, Geschichte, Bildung;Sport & Health
904;Musikinstrumenten-Museum des Staatlichen Instituts für Musikforschung PK;ermäßigter Eintritt;www.simpk.de;"Dienstag, Mittwoch, Freitag 9-17 Uhr; Donnerstag 9-20 UhrSamstag, Sonntag 10-17 Uhr";3 Euro / Kinder und Jugendliche bis 18 Jahre Eintritt frei;Mitte;Museum & Ausstellung, Kultur, Bildung, Musik;Cultural Activities & Free Time Activities
904;Musikinstrumenten-Museum des Staatlichen Instituts für Musikforschung PK;ermäßigter Eintritt;www.simpk.de;"Dienstag, Mittwoch, Freitag 9-17 Uhr; Donnerstag 9-20 UhrSamstag, Sonntag 10-17 Uhr";3 Euro / Kinder und Jugendliche bis 18 Jahre Eintritt frei;Mitte;Museum & Ausstellung, Kultur, Bildung, Musik;Work & Education
922;Musikschule Charlottenburg-Wilmersdorf;NA;http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/musikschule/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Charlottenburg-Wilmersdorf;Musik, Bildung, Familie;Work & Education
922;Musikschule Charlottenburg-Wilmersdorf;NA;http://www.berlin.de/ba-charlottenburg-wilmersdorf/org/musikschule/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Charlottenburg-Wilmersdorf;Musik, Bildung, Familie;Family Care & Support
925;Musikschule Friedrichshain-Kreuzberg;NA;http://ms-fk.de/Musikschule/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Friedrichshain-Kreuzberg;Musik, Bildung, Familie;Work & Education
925;Musikschule Friedrichshain-Kreuzberg;NA;http://ms-fk.de/Musikschule/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Friedrichshain-Kreuzberg;Musik, Bildung, Familie;Family Care & Support
931;Musikschule Lichtenberg;NA;http://www.musikschulelichtenberg.de/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Lichtenberg;Musik, Bildung, Familie;Work & Education
931;Musikschule Lichtenberg;NA;http://www.musikschulelichtenberg.de/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Lichtenberg;Musik, Bildung, Familie;Family Care & Support
934;Musikschule Marzahn-Hellersdorf;NA;http://www.berlin.de/ba-marzahn-hellersdorf/verwaltung/bildung/fachbereichmus.html;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Marzahn-Hellersdorf;Musik, Bildung, Familie;Work & Education
934;Musikschule Marzahn-Hellersdorf;NA;http://www.berlin.de/ba-marzahn-hellersdorf/verwaltung/bildung/fachbereichmus.html;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Marzahn-Hellersdorf;Musik, Bildung, Familie;Family Care & Support
937;Musikschule Mitte;NA;http://www.berlin.de/ba-mitte/musikschule/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Mitte;Musik, Bildung, Familie;Work & Education
937;Musikschule Mitte;NA;http://www.berlin.de/ba-mitte/musikschule/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Mitte;Musik, Bildung, Familie;Family Care & Support
940;Musikschule Neukölln;NA;http://www.musikschuleneukoelln.de/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Neukölln;Musik, Bildung, Familie;Work & Education
940;Musikschule Neukölln;NA;http://www.musikschuleneukoelln.de/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Neukölln;Musik, Bildung, Familie;Family Care & Support
943;Musikschule Pankow;NA;http://www.berlin.de/ba-pankow/musikschule/;-;siehe Homepage, Ermäßigung nach sozialen Gesichtspunkten auf Antragstellung;Pankow;Musik, Bildung, Familie;Work & Education
